number_of_monitoring_stations,hour,dayofweek,month,is_weekend,aqi_roll_mean_3,aqi_roll_std_3,aqi_roll_mean_24,aqi_roll_std_24,aqi_lag_1,aqi_lag_24,stations_lag_1,stations_lag_24
1.9407894736842106,0,5,4,1,142.18286014953492,0.19601804427225375,144.24104961438832,1.3860568833949325,142.18286014953492,146.69127516778522,1.9412990845402096,1.9530201342281879
1.939900874249382,1,5,4,1,141.98646189018407,0.1965886426512414,144.04498404323166,1.3861375564014111,141.98684210526315,146.49525712351345,1.9407894736842106,1.9525105233721889
1.9390122748145533,2,5,4,1,141.78968341575413,0.197158689509529,143.84887094519016,1.3862919116942607,141.78968341575415,146.29923907924172,1.939900874249382,1.9520009125161897
1.9381236753797246,3,5,4,1,141.59252472624516,0.197158689509529,143.65271032026374,1.3865129440413715,141.59252472624513,146.10322103496998,1.9390122748145533,1.9514913016601907
1.937235075944896,4,5,4,1,141.39536603673614,0.19715868950951124,143.45650216845243,1.3867936372513647,141.39536603673614,145.9072029906982,1.9381236753797246,1.9509816908041917
1.936346476510067,5,5,4,1,141.19820734722714,0.19715868950948637,143.26024648975627,1.3871269673771736,141.1982073472271,145.71118494642644,1.937235075944896,1.9504720799481927
1.9354578770752384,6,5,4,1,141.00104865771812,0.19715868950946858,143.0639432841752,1.387505905566115,141.00104865771812,145.5151669021547,1.936346476510067,1.9499624690921935
1.9345692776404098,7,5,4,1,140.8038899682091,0.1971586895094437,142.86759255170924,1.387923420553353,140.8038899682091,145.31914885788296,1.9354578770752384,1.9494528582361945
1.933680678205581,8,5,4,1,140.6067312787001,0.1971586895094188,142.67119429235842,1.3883724807968674,140.6067312787001,145.1231308136112,1.9345692776404098,1.9489432473801955
1.9327920787707524,9,5,4,1,140.4095725891911,0.1971586895094437,142.47474850612267,1.3888460562529528,140.4095725891911,144.92711276933943,1.933680678205581,1.9484336365241963
1.9319034793359238,10,5,4,1,140.2124138996821,0.1971586895094437,142.27825519300208,1.3893371197921587,140.21241389968208,144.7310947250677,1.9327920787707524,1.9479240256681973
1.931014879901095,11,5,4,1,140.01525521017308,0.19715868950942594,142.08171435299656,1.3898386482562686,140.01525521017308,144.53507668079595,1.9319034793359238,1.9474144148121983
1.9301262804662662,12,5,4,1,139.81809652066406,0.19715868950940105,141.8851259861062,1.3903436231573834,139.81809652066406,144.3390586365242,1.931014879901095,1.9469048039561994
1.9292376810314376,13,5,4,1,139.62093783115506,0.19715868950937618,141.68849009233094,1.3908450310206224,139.62093783115506,144.14304059225242,1.9301262804662662,1.9463951931002001
1.928349081596609,14,5,4,1,139.42377914164607,0.19715868950937618,141.4918066716708,1.3913358633721098,139.42377914164607,143.94702254798068,1.9292376810314376,1.9458855822442012
1.9274604821617802,15,5,4,1,139.22662045213704,0.19715868950935128,141.29507572412575,1.3918091163740178,139.22662045213704,143.75100450370894,1.928349081596609,1.9453759713882022
1.9265718827269516,16,5,4,1,139.02946176262805,0.19715868950933352,141.09829724969583,1.3922577901083448,139.02946176262805,143.55498645943717,1.9274604821617802,1.944866360532203
